symbol,link
AXISCADES,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/axiscadestechnologies/AXI
AXISCETF,https://www.moneycontrol.com/india/stockpricequote/axiscetf/axisniftyindiaconsumptionetf/ACE02
AXISHCETF,https://www.moneycontrol.com/india/stockpricequote/axishcetf/axisniftyhealthcareetf/AHE02
AXISILVER,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/axisilver/AXISI11193
AXISNIFTY,https://www.moneycontrol.com/india/stockpricequote/axisnifty/axisnifty50etf/AET02
AXISTECETF,https://www.moneycontrol.com/india/stockpricequote/axistecetf/axisniftyitetf/ATE04
AXITA,https://www.moneycontrol.com/india/stockpricequote/textilescottonblended/axitacotton/AC29
AXSENSEX,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/axsensex/AXSEN14742
AYMSYNTEX,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/aymsyntex/WS01
BCP,https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/bcpowercontrols/PC13
BBTCL,https://www.moneycontrol.com/india/stockpricequote/bbtriplewall/bbtriplewallcontainers/BTC
BAFNAPH,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/bafnapharmaceuticals/BP01
BAGFILMS,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/bagfilmsmedia/BAG
BAHETI,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bahetirecyclingindustries/BRI03
BAIDFIN,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/baidfinserv/BLF
BAJAJ-AUTO,https://www.moneycontrol.com/india/stockpricequote/auto23wheelers/bajajauto/BA10
BAJAJCON,https://www.moneycontrol.com/india/stockpricequote/personalcare/bajajconsumercare/BC02
BAJAJELEC,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/bajajelectricals/BE
BAJFINANCE,https://www.moneycontrol.com/india/stockpricequote/bajajfinance/bajajfinance/BAF
BAJAJFINSV,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/bajajfinserv/BF04
BAJAJHCARE,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/bajajhealthcare/BHL
BAJAJHIND,https://www.moneycontrol.com/india/stockpricequote/sugar/bajajhindusthansugar/BH06
BAJAJHLDNG,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/bajajholdingsinvestment/BHI
BALPHARMA,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/balpharma/BP02
BALAMINES,https://www.moneycontrol.com/india/stockpricequote/chemicals/balajiamines/BA05
BALAJITELE,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/balajitelefilms/BT06
ISPATALLOY,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/balasorealloys/BA9
BALAXI,https://www.moneycontrol.com/india/stockpricequote/trading/balaxipharmaceuticals/TAR
BALKRISHNA,https://www.moneycontrol.com/india/stockpricequote/paper/balkrishnapapermills/NPM01
BALKRISIND,https://www.moneycontrol.com/india/stockpricequote/tyres/balkrishnaindustries/BI03
BALLARPUR,https://www.moneycontrol.com/india/stockpricequote/paper/ballarpurindustries/BI12
BALMLAWRIE,https://www.moneycontrol.com/india/stockpricequote/balmlawrie/balmerlawrieco/BLC
BALRAMCHIN,https://www.moneycontrol.com/india/stockpricequote/sugar/balrampurchinimills/BCM
BALURTRANS,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/balurghattechnologies/BT08
BANARBEADS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/banarasbeads/BB03
BANCOINDIA,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/bancoproductsindia/BPI
BANDHANBNK,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/bandhanbank/BB09
BANG,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/bangoverseas/BO02
BANKBARODA,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/bankofbaroda/BOB
BANKINDIA,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/bankofindia/BOI
MAHABANK,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/bankmaharashtra/BM05
BANKA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bankabioloo/BB08
BANKBEES,https://www.moneycontrol.com/india/stockpricequote/bankbees/nipponindiaetfniftybankbees/BAM02
BANKETF,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/banketf/BANKE17419
BASML,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/bannariammanspinningmills/BAS01
BANARISUG,https://www.moneycontrol.com/india/stockpricequote/sugar/bannariammansugars/BS07
BANSWRAS,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/banswarasyntex/BS01
BVCL,https://www.moneycontrol.com/india/stockpricequote/cementmajor/barakvallycements/BVC
BARBEQUE,https://www.moneycontrol.com/india/stockpricequote/consumerfood/barbequenationhospitality/BNH
BARODARAYN,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/barodarayoncorporation/BRC
BARTRONICS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bartronicsindia/BI21
BASF,https://www.moneycontrol.com/india/stockpricequote/chemicals/basfindia/BAS
BASILIC,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/basilicflystudio/BFS
BATAINDIA,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/bataindia/BI01
BATLIBOI,https://www.moneycontrol.com/india/stockpricequote/engineering/batliboi/B02
BAYERCROP,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/bayercropscience/BC12
EBBETF0425,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bharatbondetfapril2025/BBE01
EBBETF0431,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bharatbondetfapril2031/BBE
BBETF0432,https://www.moneycontrol.com/india/stockpricequote/etf/bharatbondetfapril2032/BBE02
BCIL-RE,https://www.moneycontrol.com/india/stockpricequote/chemicals/bhagiradhachemicalsindustriesre/BCI05
BCLIND,https://www.moneycontrol.com/india/stockpricequote/vanaspatioils/bclindustries/BC06
BEARD-RE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/beardsellre/BR03
BEARDSELL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/beardsell/B06
BECTORFOOD,https://www.moneycontrol.com/india/stockpricequote/consumerfood/mrsbectorsfoodspecialities/MBF01
BEDMUTHA,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/bedmuthaindustries/BI05
BEML,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/beml/BEM03
BERGEPAINT,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/bergerpaintsindia/BPI02
BESTAGRO,https://www.moneycontrol.com/india/stockpricequote/bestagrolife/bestagrolife/SCL11
BECREL,https://www.moneycontrol.com/india/stockpricequote/electricequipment/bestcromptonengineering/BCE
BETA,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/betadrugs/BD04
BEWLTD,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bewengineering/BE10
BFINVEST,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/bfinvestment/BFI
BFUTILITIE,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/bfutilities/BFU
BGRENERGY,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/bgrenergysystems/BES
EBBETF0423,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bharatbondetfapril2023/EBBET16222
EBBETF0430,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bharatbondetfapril2030/EBBET16253
BHAGERIA,https://www.moneycontrol.com/india/stockpricequote/dyespigments/bhageriaindustries/BD02
BHAGCHEM,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/bhagiradhchemicalsindustries/BCI01
BAGWATIGAS,https://www.moneycontrol.com/india/stockpricequote/chemicals/bhagwatigases/BG
BHAGYANGR,https://www.moneycontrol.com/india/stockpricequote/cablestelephone/bhagyanagarindia/BI23
BHAGYAPROP,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bhagyanagarproperties/BP13
BHANDARI,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/bhandarihosieryexports/BHE02
BEPL,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/bhansaliengineeringpolymers/BEP
ICICIB22,https://www.moneycontrol.com/india/stockpricequote/bharat22etf/bharat22etficiciprudentialamc/ICI15
BBL,https://www.moneycontrol.com/india/stockpricequote/electricequipment/bharatbijlee/BB
BDL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bharatdynamicsltd/BDL01
BEL,https://www.moneycontrol.com/india/stockpricequote/bharatelec/bharatelectronics/BE03
BHARATFIN,https://www.moneycontrol.com/india/stockpricequote/financegeneral/bharatfinancialinclusion/SM11
BHARATFORG,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/bharatforge/BF03
BHARATGEAR,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/bharatgears/BG01
BGEAR-RE,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/bharatgearsre/BGR
BHARATRAS,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/bharatrasayan/BR01
BRNL,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/bharatroadnetwork/BRN
BHARATWIRE,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/bharatwireropes/BWR01
BHARATIDIL,https://www.moneycontrol.com/india/stockpricequote/shipping/bharatidefenceinfrastructure/BS13
BGLOBAL,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/bharatiyaglobalinfomedia/BGI03
AIRTELPP,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservices/bhartiairtelpp/BAP
AIRTEL-RE,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservices/bhartiairtelre/BAR01
BHARTIARTL,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/bhartiairtel/BA08
BIL,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/bhartiyainternational/BI06
BHEL,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/bharatheavyelectricals/BHE
BUWALKASTL,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/bhuwalkasteelindustries/BSI03
BIGBLOC,https://www.moneycontrol.com/india/stockpricequote/bigblocconstru/bigblocconstruction/BC19
BIHARSPONG,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/biharspongeiron/BSI04
BIKAJI,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/bikajifoodsinternational/BFI01
BILENERGY,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/bilenergysystems/BES01
BILPOWER,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/bilpower/B03
BINANIIND,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/binaniindustries/BI10
BIOCON,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/biocon/BL03
BIOFILCHEM,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/biofilchemicalspharmaceuticals/BCP
BIRLACABLE,https://www.moneycontrol.com/india/stockpricequote/cablestelephone/birlacable/BEO
BIRLACORPN,https://www.moneycontrol.com/india/stockpricequote/cementmajor/birlacorporation/BC07
BIRLACOT,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/birlacotsynindia/BCI03
BSLGOLDETF,https://www.moneycontrol.com/india/stockpricequote/birlagoldetf/birlasunlifegoldetf/BSL02
BIRLATYRE,https://www.moneycontrol.com/india/stockpricequote/birlatyres/birlatyres/BIRLA54293
BSOFT,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/birlasoft/KPI02
BKMINDST,https://www.moneycontrol.com/india/stockpricequote/packaging/bkmindustries/MI58
BLKASHYAP,https://www.moneycontrol.com/india/stockpricequote/blkashyap/blkashyapsons/BLK
BBOX,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/blackbox/AGC
BLAL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bemllandassets/BLA
BLBLIMITED,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/blb/BLB
BLISSGVS,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/blissgvspharma/BGV
BLS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/blsinternationalservices/BLS
BLUEBLENDS,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/blueblendsindia/BBI
BLUECHIP,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/bluechipindia/BCI02
BLUECOAST,https://www.moneycontrol.com/india/stockpricequote/hotels/bluecoasthotels/BCH
BLUEDART,https://www.moneycontrol.com/india/stockpricequote/couriers/bluedartexpress/BDE
BLUESTARCO,https://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/bluestar/BS
BLUESTINFO,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/bluestarinfotech/BSI05
BODALCHEM,https://www.moneycontrol.com/india/stockpricequote/dyespigments/bodalchemicals/BC15
BTML,https://www.moneycontrol.com/india/stockpricequote/bodhitreemult/bodhitreemultimedia/BTM04
BODHTREE,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/bodhtreeconsulting/BC17
BOHRAIND,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bohraindustries/BI18
BBTC,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/bombayburmahtradingcorporation/BBT
BMETRICS,https://www.moneycontrol.com/india/stockpricequote/groundfreightlogisticsservices/bombaymetricssupplychain/BMS
BRFL,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/bombayrayonfashions/BRF
BSHSL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bombaysuperhybridseeds/BSH
BOMDYEING,https://www.moneycontrol.com/india/stockpricequote/bomdyeing/thebombaydyeingco/BDM
BOROLTD,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/borosillimited/BL04
BORORENEW,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/borosilrenewablesltd/BGW
BOSCHLTD,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/bosch/B05
BPCL,https://www.moneycontrol.com/india/stockpricequote/refineries/bharatpetroleumcorporation/BPC
BPL,https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/bpl/BPL
BCONCEPTS,https://www.moneycontrol.com/india/stockpricequote/brandconcepts/brandconcepts/BCL09
BRANDHOUSE,https://www.moneycontrol.com/india/stockpricequote/retail/brandhouseretails/BR02
BRIGADE,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/brigadeenterprises/BE08
BRIGHTBROS,https://www.moneycontrol.com/india/stockpricequote/plastics/brightbrothers/BB06
BRIGHT,https://www.moneycontrol.com/india/stockpricequote/brightsolar/brightsolar/BS05
BCG,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/brightcomgroup/LGS
BRITANNIA,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/britanniaindustries/BI
BROADCAST,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/broadcastinitiatives/BI25
BIRET,https://www.moneycontrol.com/india/stockpricequote/constructionrealestate/brookfieldindiarealestatetrust/BIR
BROOKS,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/brookslaboratories/BL
BROOKS-RE,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/brookslaboratoriesre/BLR
BSLIMITED,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/bslimited/BT
BSE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bselimited/B08
BSELINFRA,https://www.moneycontrol.com/india/stockpricequote/bselinfra/bselinfrastructurerealty/BSE02
BSL,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/bsl/BSL
BURNPUR,https://www.moneycontrol.com/india/stockpricequote/cementmajor/burnpurcement/BC13
BUTTERFLY,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/butterflygandhimathiappliances/GA
CANDC,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ccconstructions/CCC01
CMAHENDRA,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/cmahendraexports/ME05
CPS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/cpsshapers/S26
CKFSL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/coxkingsfinancialservice/CKFSL54264
MAPMYINDIA,https://www.moneycontrol.com/india/stockpricequote/software/ceinfosystemsmapmyindia/CIS02
CCI,https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/cablecorporationindia/CCI04
CADSYS,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/cadsysindia/CI51
CAIRN,https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/cairnindia/CI37
CALSOFT,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/californiasoftware/CS15
CTE,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/cambridgetechnologyenterprises/CTE
CAMLINFINE,https://www.moneycontrol.com/india/stockpricequote/chemicals/camlinfinesciences/CFC03
CAMPUS,https://www.moneycontrol.com/india/stockpricequote/footwear/campusactivewear/CA07
CAMS,https://www.moneycontrol.com/india/stockpricequote/cams/computeragemanagementservices/CAM
CANFINHOME,https://www.moneycontrol.com/india/stockpricequote/financehousing/canfinhomes/CFH
CANBK,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/canarabank/CB06
CRMFGETF,https://www.moneycontrol.com/india/stockpricequote/canararobeco/canararobecogoldexchangetradedfund/CRG
